,C_ID,College,Private,Top10perc,Top25perc,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Acceptance_Rate,Enrollment_Rate,Student_Population,Pct_Out_Of_State
700,WISC,University of Wisconsin at Madison,0,0.36,0.8,0.5280649926144756,0.22863247863247863,0.22720588235294117,0.93,0.96,0.2889447236180905,0.2,0.19572137357067915,0.72,0.7336420374471512,0.4236187339919502,0.6819604569878449,0.34790590935169247
701,MIL,University of Wisconsin at Milwaukee,0,0.12,0.37,0.36484490398818314,0.24358974358974358,0.2911764705882353,0.79,0.87,0.399497487437186,0.08,0.14393683424323794,0.38,0.721205186880244,0.5103120042305659,0.49569617611769,0.462323721321827
702,WY,University of Wyoming,0,0.23,0.46,0.42122107336287545,0.2564102564102564,0.22058823529411764,0.91,0.94,0.37939698492462315,0.13,0.15551366635249764,0.45,0.7471660916707737,0.7077836411609498,0.23535395690959363,0.6636373711625845
703,UPP,Upper Iowa University,1,0.1,0.35,0.3766617429837518,0.21367521367521367,0.14705882352941177,0.69,0.75,0.4371859296482412,0.19,0.06638450731776714,0.78,0.6817496229260935,0.4247787610619469,0.06888726589806458,3.347216963271488
704,URSN,Ursinus College,1,0.44,0.77,0.6351550960118169,0.21367521367521367,0.11764705882352941,0.82,0.85,0.2914572864321608,0.4,0.21485604538260453,0.79,0.7333809864188706,0.3001949317738791,0.029944180708435495,12.979094076655052
705,URS,Ursuline College,1,0.21,0.47,0.517232890201871,0.19230769230769232,0.11029411764705882,0.39,0.69,0.26381909547738697,0.15,0.12739850265858127,0.68,0.8,0.33076923076923076,0.0369346340445511,6.779661016949152
706,VCST,Valley City State University,0,0.05,0.27,0.31634662727720336,0.2564102564102564,0.29411764705882354,0.39,0.41,0.3743718592964824,0.25,0.08816886881368591,0.4,0.9347826086956522,0.6162790697674418,0.027440137722364234,4.074144486692015
707,VALP,Valparaiso University,1,0.49,0.81,0.4012801575578533,0.21367521367521367,0.11764705882352941,0.87,0.89,0.35678391959798994,0.23,0.17215869685060373,0.95,0.832289156626506,0.30110017371163866,0.0704001252021493,4.371989625787329
708,VAN,Vanderbilt University,1,0.71,0.92,0.803175775480059,0.2692307692307692,0.14,0.93,0.98,0.1457286432160804,0.26,0.42412818096135724,0.83,0.6019766397124887,0.3196162046908316,0.14580833637644114,3.195885509838998
709,VAS,Vassar College,1,0.53,0.87,0.7323978335795175,0.2564102564102564,0.11764705882352941,0.9,0.98,0.24371859296482412,0.39,0.30389628865612717,0.9,0.5287323943661972,0.3478955780500799,0.058453753456100994,8.442659526996877
710,VIL,Villanova University,1,0.3,0.68,0.80096011816839,0.17094017094017094,0.04411764705882353,0.89,0.9,0.33668341708542715,0.24,0.1859762061423008,0.96,0.7201959015337028,0.26431639226914816,0.19964526057697324,2.0806114449960806
711,VCU,Virginia Commonwealth University,0,0.18,0.45,0.5147710487444609,0.21367521367521367,0.5338235294117647,0.81,0.87,0.2185929648241206,0.11,0.1988689915174364,0.45,0.7046141446705622,0.44809837003145553,0.39978611299493977,0.6666014223266131
712,VSU,Virginia State University,0,0.02,0.3,0.5963810930576071,0.21367521367521367,0.08823529411764706,0.61,0.63,0.4020100502512563,0.11,0.10195081180089982,0.31,0.8144192256341789,0.28852459016393445,0.08722416401481559,1.6707535885167464
713,VT,Virginia Tech,0,0.29,0.53,0.3909404234367307,0.3162393162393162,0.3235294117647059,0.85,0.89,0.3467336683417086,0.2,0.15905251364856934,0.73,0.7458630346232179,0.36496288079187644,0.4985914758203349,0.5367512424797279
714,VUNN,Virginia Union University,1,0.19,0.59,0.4300837026095519,0.21367521367521367,0.25926470588235295,0.51,0.67,0.3442211055276382,0.08,0.12016075969626376,0.3,0.8716838115863562,0.2813664596273292,0.03560436120820074,5.40952380952381
715,VWES,Virginia Wesleyan College,1,0.2,0.49,0.6277695716395865,0.21367521367521367,0.08088235294117647,0.7,0.81,0.3944723618090452,0.14,0.1387797200931837,0.68,0.6122448979591837,0.3188888888888889,0.040351609369294175,7.045895281189399
716,VIT,Viterbo College,1,0.17,0.43,0.4142048252092565,0.21367521367521367,0.3301470588235294,0.51,0.65,0.26884422110552764,0.31,0.14315437554460902,0.73,0.8006182380216383,0.5231660231660231,0.036543377327977467,6.523911491791577
717,VOO,Voorhees College,1,0.1,0.3,0.310438207779419,0.21367521367521367,0.17647058823529413,0.43,0.43,0.5753768844221105,0.03,0.10422705528782032,0.58,0.6866894197952218,0.18687872763419483,0.018858573738849183,6.154910096818811
718,WAB,Wabash College,1,0.41,0.76,0.5163712456917775,0.21367521367521367,0.09338235294117647,0.78,0.85,0.24874371859296485,0.55,0.2650401010083047,0.72,0.77875,0.41091492776886035,0.021023527570556626,16.035980148883375
719,WAG,Wagner College,1,0.1,0.44,0.7139340226489415,0.25,0.25,0.67,0.78,0.3316582914572864,0.23,0.16015506908754645,0.75,0.7168079096045198,0.41083743842364534,0.03758672857217382,9.368494101318529
720,WAK,Wake Forest University,1,0.75,0.88,0.5366814377154111,0.21367521367521367,0.18382352941176472,0.95,0.97,0.10804020100502514,0.37,0.7427311365212598,0.89,0.4225401872460696,0.3775083612040134,0.09575356043612082,3.7728139471533644
721,WAL,Walsh University,1,0.27,0.92,0.5145248645987198,0.21367521367521367,0.21323529411764705,0.42,0.58,0.2839195979899498,0.33,0.10203972756210766,0.68,0.815018315018315,0.5359550561797752,0.03505660180499765,6.450892857142857
722,WAR,Warren Wilson College,1,0.25,0.49,0.37567700640078777,0.17094017094017094,0.16176470588235295,0.65,0.75,0.2864321608040201,0.2,0.1676951256379706,0.63,0.7068181818181818,0.36012861736334406,0.012337628462621942,21.141649048625794
723,WART,Wartburg College,1,0.34,0.66,0.4443623830625308,0.17094017094017094,0.125,0.66,0.91,0.31155778894472363,0.37,0.13755268258851563,0.67,0.8724614134849715,0.32122905027932963,0.03651729354687255,8.285714285714286
724,WJEF,Washington and Jefferson College,1,0.42,0.64,0.4929837518463811,0.1282051282051282,0.07352941176470588,0.91,0.91,0.3040201005025126,0.4,0.18071239307879713,0.86,0.842911877394636,0.30363636363636365,0.0325786426000313,13.018414731785429
725,WLEE,Washington and Lee University,1,0.68,0.93,0.5685622845888725,0.2905982905982906,0.16397058823529412,0.81,0.96,0.2412060301507538,0.45,0.2798356836732879,0.9,0.3306184012066365,0.38777372262773724,0.04139496061349053,8.664146187775678
726,WCOL,Washington College,1,0.31,0.6,0.6546036435253569,0.21367521367521367,0.04411764705882353,0.79,0.86,0.2814070351758794,0.37,0.19259153877616347,0.65,0.7791563275434243,0.22717622080679406,0.022640721999060982,17.599078341013826
727,WAST,Washington State University,0,0.31,0.7,0.5182176267848351,0.3418803418803419,0.3998529411764706,0.84,0.87,0.42462311557788945,0.3,0.1940497572599719,0.56,0.8928134556574924,0.4178797739338928,0.4118368198654077,0.5193489138007473
728,WUST,Washington University,1,0.62,0.93,0.7108567208271788,0.3282051282051282,0.2223529411764706,0.91,0.98,0.09798994974874373,0.31,0.8127256237440649,0.9,0.687091716749412,0.23844837421563034,0.16049350513850488,2.982285064196327
729,WSST,Wayne State College,0,0.06,0.21,0.327424913835549,0.23076923076923078,0.24411764705882352,0.6,0.68,0.5100502512562815,0.29,0.08091334269912685,0.52,1.0,0.5273124544792426,0.08419844540664614,0.8364312267657993
730,WBRG,Waynesburg College,1,0.12,0.3,0.44559330379123585,0.21367521367521367,0.17647058823529413,0.57,0.58,0.40703517587939697,0.26,0.1167108281613999,0.63,0.8218487394957983,0.3312883435582822,0.034978350461682926,6.592095451155854
731,WEB,Webber College,1,0.05,0.27,0.35696701132447073,0.2777777777777778,0.28705882352941176,0.53,0.63,0.37939698492462315,0.04,0.08605267369693952,0.9,0.5107142857142857,0.5524475524475524,0.011398612342845218,12.791762013729977
732,WBST,Webster University,1,0.17,0.44,0.534219596258001,0.21367521367521367,0.07352941176470588,0.68,0.68,0.5175879396984925,0.14,0.12361069123112763,0.48,0.6947368421052632,0.48917748917748916,0.08578955605404559,2.785041045910611
733,WEL,Wellesley College,1,0.8,0.96,0.7379369768586903,0.21367521367521367,0.10294117647058823,0.94,0.98,0.2663316582914573,0.51,0.38071950633969376,0.91,0.431433506044905,0.46357085668534825,0.061322969377640986,7.803062526584432
734,WLLS,Wells College,1,0.4,0.85,0.6831610044313147,0.2564102564102564,0.07352941176470588,0.93,0.98,0.20854271356783924,0.42,0.24780822648622694,0.69,0.7547169811320755,0.5416666666666666,0.0113464447806354,34.252873563218394
735,WEN,Wentworth Institute of Technology,1,0.06,0.25,0.7447070408665682,0.36324786324786323,0.13529411764705881,0.1,0.68,0.3869346733668342,0.08,0.3175715327298917,0.64,0.8493243243243244,0.35958631662688945,0.09215399864364339,2.7879988678177186
736,WES,Wesley College,1,0.1,0.25,0.5753323485967504,0.21367521367521367,0.19852941176470587,0.52,0.57,0.36180904522613067,0.15,0.11102021944409866,0.84,0.823469387755102,0.43370508054522927,0.034430591058479836,7.492424242424242
737,WESL,Wesleyan University,1,0.6,0.86,0.6893156080748399,0.5982905982905983,0.20588235294117646,0.9,0.94,0.3040201005025126,0.39,0.2891896217523518,0.92,0.41345347862531434,0.3608717688798784,0.07149564400855549,6.97920466982853
738,WCHS,West Chester University of Penn.,0,0.11,0.51,0.5056622353520434,0.17094017094017094,0.29411764705882354,0.76,0.79,0.3844221105527639,0.16,0.12044529013212882,0.52,0.5442940633651184,0.3876801356315343,0.2448745370128854,0.8355347251810822
739,WLBS,West Liberty State College,0,0.12,0.25,0.3557360905957656,0.2564102564102564,0.17794117647058824,0.33,0.33,0.4095477386934674,0.1,0.07556061387441537,0.6,0.9123711340206185,0.4500941619585687,0.061688142313109706,1.890063424947146
740,WVWC,West Virginia Wesleyan College,1,0.28,0.55,0.46467257508616444,0.19230769230769232,0.16176470588235295,0.58,0.81,0.4120603015075377,0.42,0.14368787011185602,0.67,0.8939974457215837,0.345,0.04379466847514216,8.457415128052412
741,WCAR,Western Carolina University,0,0.11,0.31,0.292959133431807,0.04700854700854701,0.23852941176470588,0.67,0.78,0.3668341708542714,0.09,0.11655077979122579,0.55,0.7813275434243176,0.4196109567288607,0.14883405498461058,1.1198738170347002
742,WMD,Western Maryland College,1,0.31,0.5,0.6573116691285081,0.21367521367521367,0.20588235294117646,0.84,0.91,0.314070351758794,0.39,0.1782938843739441,0.6,0.816597510373444,0.28252032520325204,0.030491940111638582,12.412318220701454
743,WMU,Western Michigan University,0,0.24,0.53,0.5046774987690793,0.21367521367521367,0.25,0.8,0.84,0.620603015075377,0.11,0.10639659986129141,0.55,0.7844442020290171,0.38075371992768736,0.5221190463769628,0.3467053004945796
744,WNEC,Western New England College,1,0.07,0.21,0.6770064007877893,0.2128205128205128,0.30367647058823527,0.74,0.97,0.3869346733668342,0.15,0.14953852719933136,0.59,0.8915151515151515,0.2780421481985044,0.07613855704522927,3.0811921891058582
745,WSCL,Western State College of Colorado,0,0.07,0.24,0.4622107336287543,0.21367521367521367,0.3014705882352941,0.76,0.79,0.48743718592964824,0.04,0.0817847171589636,0.52,0.6006661732050333,0.3721503388786198,0.06419218529918097,2.404713531084925
746,WWAS,Western Washington University,0,0.3,0.71,0.5100935499753816,0.27307692307692305,0.35073529411764703,0.83,0.89,0.5703517587939698,0.1,0.12809204559600235,0.61,0.6422134102379236,0.43474600056132473,0.24557879910271793,0.8628783855549654
747,WFDS,Westfield State College,0,0.03,0.2,0.46627277203348105,0.21367521367521367,0.19117647058823528,0.75,0.79,0.3944723618090452,0.2,0.07508046876389309,0.65,0.6935483870967742,0.38372093023255816,0.10889978611299495,1.3274251497005989
748,WMMO,Westminster College MO,1,0.2,0.43,0.4985228951255539,0.2564102564102564,0.2426470588235294,0.66,0.7,0.314070351758794,0.2,0.14093148151441323,0.62,0.8353474320241692,0.33273056057866185,0.018310814335646096,15.27065527065527
749,WMNC,Westminster College,1,0.29,0.58,0.4449778434268833,0.18376068376068377,0.10073529411764706,0.62,0.78,0.314070351758794,0.41,0.15286397666850426,0.8,0.8694779116465864,0.4353348729792148,0.03868224737858,8.13553607552259
750,CSLC,Westminster College of Salt Lake City,1,0.21,0.6,0.4985228951255539,0.2564102564102564,0.2977941176470588,0.68,0.83,0.26381909547738697,0.34,0.12750520157203066,0.5,0.7851690294438386,0.29583333333333334,0.044916271062653244,5.121951219512195
751,WSMT,Westmont College,0,0.42,0.72,0.6528803545051699,0.2094017094017094,0.2073529411764706,0.77,0.77,0.3743718592964824,0.17,0.15714971635872174,0.87,0.7505263157894737,0.49228611500701264,0.033517658719808024,11.14396887159533
752,WHE,Wheaton College IL,1,0.56,0.84,0.51698670605613,0.2264957264957265,0.20588235294117646,0.81,0.83,0.31909547738693467,0.4,0.2119040421105045,0.85,0.6424581005586593,0.5956521739130435,0.05884501017267463,5.088652482269503
753,WSMP,Westminster College PA,1,0.21,0.55,0.7348596750369276,0.29914529914529914,0.125,0.92,0.96,0.3316582914572864,0.41,0.4037486884925222,0.71,0.7899884925201381,0.303714493809177,0.03560436120820074,13.523809523809524
754,WJST,Wheeling Jesuit College,1,0.15,0.49,0.5594534711964549,0.2564102564102564,0.08823529411764706,0.66,0.71,0.35427135678391963,0.27,0.13326694289829816,0.72,0.8361018826135105,0.28211920529801326,0.03328290468986384,8.22884012539185
755,WHI,Whitman College,1,0.45,0.77,0.6031511570654849,0.32051282051282054,0.11764705882352941,0.8,0.83,0.26381909547738697,0.51,0.23470204328419256,0.72,0.5362708221386352,0.35971943887775554,0.03302206687881475,13.167456556082149
756,WTTR,Whittier College,1,0.35,0.63,0.7015017232890202,0.21367521367521367,0.2938235294117647,0.84,0.92,0.3417085427135679,0.29,0.20944996710116837,0.52,0.635930993456276,0.32179607109448083,0.03299598309770985,12.845059288537549
757,WHIT,Whitworth College,1,0.43,0.7,0.5539143279172821,0.28974358974358977,0.3564705882352941,0.8,0.8,0.42462311557788945,0.2,0.1480980918677645,0.8,0.8260481712756468,0.4017278617710583,0.03729980698001983,8.853146853146853
758,WID,Widener University,1,0.24,0.64,0.6610044313146234,0.21367521367521367,0.19852941176470587,0.88,0.86,0.31658291457286436,0.19,0.17077161097576157,0.63,0.6975222066386162,0.33646112600536193,0.11364703427408837,2.8345191645627725
759,WIL,Wilkes University,1,0.15,0.36,0.6314623338257016,0.23504273504273504,0.18529411764705883,0.78,0.92,0.33417085427135684,0.24,0.15192146959970124,0.67,0.8773758430410791,0.30328441649196364,0.06275757733841097,4.634247714048213
760,WLMT,Willamette University,1,0.49,0.8,0.568685376661743,0.17094017094017094,0.1161764705882353,0.91,0.94,0.33417085427135684,0.37,0.1916845980118436,0.68,0.8003618817852834,0.29766390354182365,0.04575095205801033,8.437856328392247
761,WJWL,William Jewell College,1,0.32,0.67,0.3655834564254062,0.21367521367521367,0.38235294117647056,0.74,0.8,0.2814070351758794,0.19,0.14022015542475058,0.59,0.8250377073906485,0.5758683729433273,0.03531743961604674,7.429837518463811
762,WWOD,William Woods University,1,0.17,0.39,0.5372968980797637,0.23504273504273504,0.5441176470588235,0.39,0.66,0.3241206030150754,0.16,0.13227108637277044,0.52,0.9275053304904051,0.5218390804597701,0.025327351452866607,10.849639546858908
763,WLMS,Williams College,1,0.81,0.96,0.7127031019202363,0.21367521367521367,0.17647058823529413,0.94,0.99,0.22613065326633167,0.64,0.3914783134458414,0.99,0.2974199713330148,0.42248995983935744,0.05261098648860139,9.731779871095688
764,WILS,Wilson College,1,0.16,0.5,0.6258000984736583,0.19230769230769232,0.06985294117647059,0.67,0.76,0.20854271356783924,0.43,0.1830064197179592,0.67,0.7784431137724551,0.35384615384615387,0.022823308466795346,13.060571428571428
765,WIN,Wingate College,1,0.1,0.34,0.41851304775972425,0.23504273504273504,0.22794117647058823,0.69,0.81,0.3492462311557789,0.08,0.12917681788273788,0.91,0.8208232445520581,0.37659783677482794,0.03557827742709583,5.733137829912024
766,WNNA,Winona State University,0,0.2,0.45,0.33234859675036926,0.1282051282051282,0.17647058823529413,0.53,0.6,0.507537688442211,0.18,0.09457080362064979,0.58,0.6156390977443609,0.6355642403517342,0.17403098753195262,0.6294964028776978
767,WTRP,Winthrop University,0,0.24,0.61,0.4175283111767602,0.24786324786324787,0.3161764705882353,0.71,0.8,0.3216080402010051,0.26,0.1196628314334999,0.59,0.7780172413793104,0.4260387811634349,0.10603057019145495,1.5744157441574416
768,WIS,Wisconsin Lutheran College,1,0.17,0.41,0.4554406696208764,0.21367521367521367,0.20588235294117646,0.48,0.48,0.2135678391959799,0.26,0.15933704408443441,0.5,0.8421052631578947,0.5859375,0.007929469455892325,29.93421052631579
769,WIT,Wittenberg University,1,0.42,0.68,0.5420974889217134,0.17094017094017094,0.11764705882352941,0.82,0.95,0.3216080402010051,0.29,0.18519374744367187,0.78,0.8787266296109146,0.33064979873490513,0.055401951066826646,7.508474576271187
770,WOF,Wofford College,1,0.51,0.83,0.5108321024126047,0.25854700854700857,0.21176470588235294,0.91,0.92,0.3844221105527639,0.42,0.14004232390233493,0.75,0.6229180546302465,0.29197860962566846,0.028509572747665503,11.601097895699908
771,WOR,Worcester Polytechnic Institute,1,0.49,0.86,0.6610044313146234,0.2264957264957265,0.10735294117647058,0.92,0.94,0.38190954773869346,0.34,0.19159568225063575,0.82,0.8359826589595376,0.29472774416594644,0.0753299598309771,5.5
772,WPLY,Worcester State College,0,0.04,0.26,0.48005908419497784,0.21367521367521367,0.17647058823529413,0.6,0.6,0.5276381909547739,0.14,0.07947290736755998,0.4,0.6895766954938553,0.3584158415841584,0.1334967916949241,1.3280578350918328
773,XAV,Xavier University,1,0.24,0.47,0.6105366814377154,0.2564102564102564,0.18382352941176472,0.73,0.75,0.33417085427135684,0.31,0.1634093859477531,0.83,0.9213884635017866,0.3850415512465374,0.10318743805101988,2.912032355915066
774,XAVL,Xavier University of Louisiana,1,0.34,0.61,0.51698670605613,0.2636752136752137,0.11485294117647059,0.67,0.75,0.36180904522613067,0.2,0.14800917610655664,0.49,0.9132093466857415,0.3629242819843342,0.07718190828942563,2.331868874619804
